Trace,HR,Time,Each_vid_frame_size
0.63538578,2,19.097,
1.9533218,2,19.13,
2.3359484,2.25,19.163,
1.7726371,3,19.199,
0.92235573,3,19.23,
0.14115975,3,19.264,
-0.41683737,3,19.3,
-0.73569287,3,19.331,
-0.78883545,3,19.361,
-0.78883545,3,19.397,
-0.87386358,3,19.431,
-1.0014058,3,19.461,
-0.88183497,3,19.496,
0.0437494,3,19.53,
1.3474964,3,19.563,
2.3908447,3,19.599,
2.1605779,3,19.632,
1.4856671,3,19.663,
0.61412874,3,19.699,
-0.087353352,3,19.729,
-0.52312253,3,19.763,
-0.71443583,3,19.8,
-0.77996064,3,19.833,
-0.86854932,3,19.86,
-0.96595968,3,19.899,
-0.95889172,3,19.931,
-0.20426704,3,19.963,
0.89047018,3,19.999,
2.03835,3,20.031,
2.3864339,3,20.061,
1.8470367,4,20.099,
0.89403073,4,20.129,
-0.012953736,4,20.162,
-0.59752215,4,20.2,
-0.91637765,4,20.23,
-1.0651769,4,20.261,
-1.171462,4,20.299,
-1.2990042,4,20.33,
-1.4132608,4,20.364,
-1.2671187,4,20.399,
-0.23971314,4,20.429,
1.1880686,4,20.461,
1.9214363,4,20.498,
1.6557234,4.5,20.529,
0.96486979,5,20.56,
0.15003457,5,20.597,
-0.5656366,5,20.63,
-0.93497755,5,20.661,
-1.0722448,5,20.698,
-1.1209766,5,20.732,
-1.1608335,5,20.76,
-1.3202613,5,20.8,
-1.3734039,5,20.829,
-0.89512062,5,20.861,
0.58622889,5,20.897,
2.0277215,5,20.93,
2.0277215,5,20.962,
1.2128862,5,20.997,
0.22087363,5,21.03,
-0.38495182,5,21.061,
-0.9837093,5,21.103,
-1.1608335,5,21.131,
-1.171462,5,21.16,
-1.2405474,5,21.202,
-1.3468326,5,21.229,
-1.3379578,5,21.271,
-0.54437957,5,21.299,
0.55301477,5,21.329,
1.8859902,5,21.371,
2.2137205,5,21.397,
1.6663519,6,21.439,
0.81607056,6,21.461,
-0.14224964,6,21.502,
-0.76226416,6,21.531,
-0.89512062,6,21.561,
-0.9482632,6,21.597,
-0.9482632,6,21.629,
-1.0456736,6,21.671,
-1.1608335,6,21.697,
-0.60283641,6,21.738,
0.56630042,6,21.76,
2.010025,6,21.803,
2.5724329,6,21.829,
2.0188466,6,21.871,
1.0445837,6,21.897,
0.2651414,6,21.938,
-0.32383785,6,21.964,
-0.5939616,6,21.997,
-0.68255028,6,22.03,
-0.73569287,6,22.061,
-0.80653193,6,22.103,
-0.89512062,6,22.13,
-0.53375105,6,22.161,
0.60350023,6,22.197,
1.9533218,6,22.229,
2.718575,6,22.261,
2.4316051,6.3333,22.297,
1.6557234,7,22.329,
0.76292798,7,22.362,
0.018931814,7,22.398,
-0.44872292,7,22.429,
-0.6294077,7,22.461,
-0.70380732,7,22.498,
-0.82869239,7,22.531,
-0.99253097,7,22.562,
-0.74632138,7,22.598,
0.34841583,7,22.632,
1.7832656,7,22.661,
2.6548039,7,22.7,
2.4847477,7,22.729,
1.8682937,7,22.76,
0.92060202,7,22.797,
0.02956033,7,22.834,
-0.41683737,7,22.86,
-0.6648538,7,22.902,
-0.74632138,7,22.929,
-0.84197803,7,22.961,
-0.98014875,7,22.997,
-0.92169191,7,23.032,
0.10571365,7,23.061,
1.75138,7,23.097,
2.9311454,7,23.129,
3.0586876,7.3333,23.162,
2.3997195,8,23.197,
1.5069241,8,23.23,
0.70978539,8,23.263,
0.14647401,8,23.298,
-0.097981869,8,23.329,
-0.26803813,8,23.364,
-0.42746588,8,23.397,
-0.56297947,8,23.43,
-0.74632138,8,23.464,
-0.3743233,8,23.497,
0.91172721,8,23.531,
2.2801487,8,23.561,
2.9222706,8,23.597,
2.5458616,7,23.629,
1.7407515,7,23.66,
0.72572817,7,23.697,
0.018931814,7,23.731,
-0.32383785,7,23.761,
-0.52312253,7,23.802,
-0.6294077,7,23.831,
-0.72240722,7,23.861,
-0.93056672,7,23.902,
-0.8844921,7,23.931,
-0.13783881,7,23.961,
1.3457427,7,23.998,
2.5910328,7,24.031,
2.6920037,7,24.06,
1.9214363,7,24.102,
1.1375832,7,24.131,
0.33778731,7,24.161,
-0.28929517,7,24.199,
-0.68255028,7,24.232,
-0.87742414,7,24.26,
-1.0332913,7,24.299,
-1.1395765,7,24.33,
-1.29369,7,24.363,
-1.128948,7,24.399,
-0.062535766,7,24.429,
1.6238378,7,24.46,
2.5485188,7,24.499,
2.3146914,7,24.529,
1.5281812,7,24.56,
0.51847209,7,24.6,
-0.20426704,7,24.631,
-0.66129325,7,24.661,
-0.96952023,7,24.7,
-1.0944053,7,24.729,
-1.17853,7,24.761,
-1.3734039,7,24.799,
-1.5417064,7,24.829,
-1.0811197,7,24.863,
0.008303297,7,24.899,
1.4856671,7,24.93,
2.2828059,7,24.961,
1.9568824,7,24.998,
0.71685336,7,25.039,
0.008303297,7,25.061,
-0.63605052,7,25.097,
-1.0811197,7,25.129,
-1.1608335,7,25.17,
-1.2006905,7,25.197,
-1.2990042,7,25.229,
-1.4052894,7,25.261,
-1.1608335,7,25.302,
0.31828398,7,25.343,
1.6025808,7,25.362,
2.4883082,7,25.403,
2.4130052,6.6667,25.429,
1.4254566,6,25.47,
0.51315784,6,25.497,
-0.39914089,6,25.538,
-0.85526368,6,25.562,
-1.0988161,6,25.604,
-1.2006905,6,25.629,
-1.2990042,6,25.66,
-1.437175,6,25.697,
-1.5009461,6,25.729,
-0.81009248,6,25.761,
0.62475726,6,25.797,
2.2828059,6,25.829,
2.9311454,6,25.861,
2.4953762,6,25.898,
1.5494382,6,25.929,
0.51847209,6,25.96,
-0.23615259,6,25.997,
-0.72506435,6,26.029,
-0.95889172,6,26.06,
-1.1183195,6,26.097,
-1.2777472,6,26.129,
-1.437175,6,26.162,
-1.2883757,6,26.197,
-0.18301,6,26.231,
1.4750386,6,26.261,
2.7451463,6,26.297,
2.869128,6,26.329,
2.1658922,6,26.361,
1.1242975,6,26.397,
0.17835956,6,26.43,
-0.52312253,6,26.461,
-0.90574913,6,26.497,
-1.0864339,6,26.529,
-1.1927191,6,26.561,
-1.2990042,6,26.597,
-1.458432,6,26.629,
-1.0651769,6,26.661,
0.18898808,6,26.697,
1.8151511,6,26.729,
2.8461172,6,26.761,
2.6654325,5.75,26.797,
1.8151511,5,26.832,
0.75229946,5,26.863,
-0.16175297,5,26.898,
-0.81009248,5,26.929,
-1.1608335,5,26.962,
-1.3291361,5,26.997,
-1.458432,5,27.029,
-1.5647172,5,27.062,
-1.6710023,5,27.098,
-1.1608335,5,27.13,
0.14115975,5,27.163,
1.6468486,5,27.199,
2.7717176,5,27.23,
2.5697758,4.5,27.264,
1.708866,4,27.297,
0.53972913,4,27.329,
-0.35306627,4,27.363,
-0.96952023,4,27.397,
-1.2777472,4,27.43,
-1.4531177,4,27.463,
-1.5770994,4,27.497,
-1.809173,4,27.531,
-2.0111149,4,27.561,
-1.6479756,4,27.597,
-0.15112445,4,27.63,
1.5813238,4,27.664,
2.5485188,4,27.698,
2.2296633,4,27.733,
1.3368679,4,27.761,
0.34485528,4,27.798,
-0.60283641,4,27.829,
-1.0226628,4,27.861,
-1.3202613,4,27.899,
-1.4265464,4,27.931,
-1.4973855,4,27.961,
-1.5859742,4,27.998,
-1.7241449,4,28.031,
-1.3202613,4,28.061,
-0.034210769,4,28.098,
1.5706952,4,28.129,
2.5485188,4,28.163,
2.2757379,3.4,28.197,
1.257154,3,28.231,
0.44407248,3,28.262,
-0.55500808,3,28.299,
-1.1431371,3,28.34,
-1.3468326,3,28.361,
-1.437175,3,28.399,
-1.5434601,3,28.429,
-1.6710023,3,28.46,
-1.7365431,3,28.506,
-0.92169191,3,28.53,
0.06144588,3,28.564,
1.8895507,3,28.599,
2.984288,3,28.629,
2.5804043,3,28.664,
0.95424128,3,28.699,
0.3271588,3,28.729,
-0.15112445,3,28.761,
-0.50542605,3,28.797,
-0.67192177,3,28.828,
-0.72506435,3,28.864,
-0.7569499,3,28.897,
-0.83134952,3,28.93,
-0.84197803,3,28.96,
-0.41683737,3,28.996,
0.39358702,3,29.028,
1.2305827,3,29.064,
1.6132093,3,29.096,
1.4165817,3,29.13,
1.0180124,3,29.161,
0.41218693,3,29.197,
-0.080285389,3,29.229,
-0.41683737,3,29.265,
-0.52312253,3,29.297,
-0.5656366,3,29.329,
-0.57626512,3,29.371,
-0.66129325,3,29.397,
-0.58689363,3,29.438,
0.018931814,3,29.464,
0.83201334,3,29.497,
1.4537816,3,29.529,
1.730123,3,29.561,
1.3793819,2,29.597,
0.83732759,2,29.629,
0.23857011,2,29.665,
-0.17769574,2,29.697,
-0.36369478,2,29.729,
-0.52312253,2,29.761,
-0.5939616,2,29.799,
-0.64269335,2,29.829,
-0.75338935,2,29.865,
-0.70912157,2,29.897,
-0.3105522,2,29.929,
0.48658654,2,29.961,
1.3474964,2,29.997,
1.5175527,2,30.03,
1.1668116,2,30.065,
0.59287171,2,30.097,
0.12521698,2,30.129,
-0.3105522,2,30.17,
-0.49655124,2,30.197,
-0.56739031,2,30.238,
-0.6294077,2,30.264,
-0.70024676,2,30.306,
-0.78883545,2,30.329,
-0.56739031,2,30.37,
0.11458846,2,30.397,
1.071155,2,30.438,
1.779705,2,30.479,
1.5494382,2,30.52,
0.9028524,2,30.562,
0.29171269,2,30.603,
-0.035964475,2,30.644,
-0.14224964,2,30.685,
-0.19539222,2,30.726,
-0.32824868,2,30.767,
-0.41683737,2,30.809,
0.20567485,2,30.85,
1.3581249,2,30.892,
1.9214363,2,30.903,
2.0884634,2,30.945,
2.0277215,2,30.956,
1.593706,2,30.998,
1.2837253,2,31.009,
0.37700654,2,31.051,
0.008303297,2,31.139,
-0.10281784,2,31.181,
-0.23083833,2,31.231,
-0.15112445,2,31.272,
0.5839969,2,31.313,
1.7531337,2,31.355,
2.2934344,2,31.366,
2.1871492,2,31.407,
1.6025808,2,31.452,
1.1242975,2,31.494,
0.75229946,2,31.505,
0.41218693,2,31.547,
0.22087363,2,31.558,
0.04210198,2,31.6,
-0.097981869,2,31.657,
-0.23615259,2,31.699,
-0.3105522,2,31.71,
0.07914236,2,31.752,
1.0268872,2,31.793,
1.8151511,2,31.804,
2.0960628,2,31.846,
1.5317417,2,31.857,
0.59287171,2,31.95,
0.29171269,2,31.992,
0.06144588,2,32.003,
0.017178108,2,32.044,
-0.044839286,2,32.056,
-0.18789912,2,32.097,
-0.20426704,2,32.168,
0.15885624,2,32.209,
0.85858463,2,32.222,
1.3368679,2,32.234,
1.779705,2,32.275,
2.0277215,2,32.286,
1.8771685,2.6,32.329,
1.4962956,3,32.342,
0.66535819,3,32.385,
0.11458846,3,32.437,
0.070320692,3,32.479,
0.008303297,3,32.493,
0.008303297,3,32.504,
0.008303297,3,32.545,
-0.044839286,3,32.561,
-0.18301,3,32.597,
-0.10861039,3,32.629,
0.47595803,3,32.667,
1.3581249,3,32.698,
2.0489785,3,32.729,
2.0702355,3,32.76,
1.5848843,3,32.799,
1.031298,3,32.831,
0.49546136,3,32.864,
0.1544454,3,32.899,
0.02956033,3,32.928,
-0.076724836,3,32.96,
-0.20426704,3,32.998,
-0.39026608,3,33.028,
-0.2751061,3,33.069,
0.14115975,3,33.098,
0.93298424,3,33.128,
1.708866,3,33.16,
1.8895507,3,33.196,
1.6025808,4,33.228,
1.0622801,4,33.266,
0.55301477,4,33.296,
0.17835956,4,33.328,
-0.023582253,4,33.36,
-0.12986742,4,33.397,
-0.26803813,4,33.429,
-0.43453385,4,33.47,
-0.42571218,4,33.511,
0.18542753,4,33.552,
1.1597436,4,33.594,
1.5494382,4,33.605,
1.4856671,4.25,33.647,
1.1774401,5,33.665,
0.619443,5,33.706,
0.16773105,5,33.73,
-0.20426704,5,33.77,
-0.40355172,5,33.798,
-0.55500808,5,33.829,
-0.62053289,5,33.865,
-0.76226416,5,33.897,
-0.87386358,5,33.929,
-0.79946397,5,33.961,
-0.2467811,5,33.997,
0.52910061,5,34.029,
1.1986972,5,34.064,
1.2199542,5,34.097,
0.85858463,5,34.129,
0.38030138,5,34.161,
-0.089107058,5,34.2,
-0.37698043,5,34.229,
-0.46997995,5,34.265,
-0.52312253,5,34.297,
-0.55500808,5,34.329,
-0.6931788,5,34.364,
-0.78883545,5,34.397,
-0.55500808,5,34.429,
0.072074397,5,34.465,
0.81607056,5,34.497,
1.1951366,5,34.538,
1.0047267,6,34.561,
0.53972913,6,34.602,
0.074731526,6,34.629,
-0.2467811,6,34.669,
-0.48060847,6,34.696,
-0.58513993,6,34.738,
-0.66926464,6,34.763,
-0.71443583,6,34.797,
-0.87386358,6,34.83,
-0.9482632,6,34.864,
-0.59752215,6,34.898,
0.12521698,6,34.929,
0.77887075,6,34.968,
1.0003159,6,34.998,
0.73104243,6,35.029,
0.22974844,6,35.07,
-0.15112445,6,35.098,
-0.42746588,6,35.129,
-0.60815067,6,35.164,
-0.6294077,6,35.197,
-0.68255028,6,35.229,
-0.77996064,6,35.265,
-0.92700617,6,35.297,
-0.76226416,6,35.329,
-0.30167739,6,35.364,
0.3271588,6,35.397,
0.62475726,6,35.429,
0.66727133,6,35.466,
0.072074397,6,35.498,
-0.83134952,6,35.528,
-1.5859742,6,35.568,
-2.0217434,6,35.597,
-2.0217434,6,35.629,
-2.0217434,6,35.664,
-2.0217434,6,35.699,
-2.0217434,6,35.729,
-2.0217434,6,35.765,
-1.6922594,6,35.797,
-0.55856864,6,35.831,
0.50178532,6,35.864,
0.92235573,6,35.896,
0.33778731,6,35.93,
-0.49123698,6,35.964,
-1.2777472,6,35.997,
-1.787916,6,36.033,
-1.9579723,6,36.064,
-1.931401,6,36.096,
-1.9048297,6,36.129,
-1.9686008,6,36.164,
-2.0642574,6,36.199,
-1.6302579,6,36.23,
-0.35306627,6,36.264,
0.82669908,6,36.299,
1.2518397,6,36.329,
0.74167094,6,36.364,
-0.018267994,6,36.397,
-0.6294077,6,36.429,
-1.1475479,6,36.466,
-1.5151351,6,36.498,
-1.7028879,6,36.529,
-1.7985445,6,36.566,
-1.9402599,6,36.598,
-2.0111149,6,36.628,
-1.7188307,6,36.666,
-0.70024676,6,36.697,
0.73104243,6,36.73,
1.3687534,6,36.766,
1.0445837,6,36.798,
0.34841583,6,36.829,
-0.53199735,6,36.865,
-1.2883757,6,36.897,
-1.6391168,6,36.928,
-1.7454019,6,36.967,
-1.816257,6,36.996,
-1.9367152,6,37.029,
-2.046545,6,37.067,
-1.8516871,6,37.097,
-1.3734039,6,37.13,
-0.11567835,6,37.167,
1.0498979,6,37.197,
1.1349261,6.5,37.229,
0.47595803,7,37.264,
-0.35306627,7,37.297,
-1.1076909,7,37.33,
-1.6072312,7,37.367,
-1.8516871,7,37.398,
-1.931401,7,37.433,
-2.0111149,7,37.467,
-2.0111149,7,37.498,
-2.0111149,7,37.531,
-1.7772875,7,37.565,
-0.72506435,7,37.597,
0.52644348,7,37.628,
1.1597436,6.8,37.666,
0.72572817,6,37.696,
-0.071410578,6,37.732,
-0.92700617,6,37.764,
-1.4690605,6,37.805,
-1.6568292,6,37.846,
-1.6391168,6,37.887,
-1.6568292,6,37.929,
-1.7896857,6,37.97,
-1.6302579,6,38.012,
-0.15112445,6,38.059,
0.80544204,6,38.07,
1.5051704,6,38.111,
1.071155,6,38.152,
0.008303297,6,38.194,
-0.86854932,6,38.235,
-1.2494222,6,38.276,
-1.2228509,6,38.317,
-1.2582439,6,38.358,
-1.4478035,6,38.4,
-1.6125455,6,38.441,
-0.57626512,6,38.482,
0.27401621,6,38.494,
1.3102966,6,38.535,
1.708866,6,38.547,
1.3457427,6,38.588,
0.69915688,6,38.6,
-0.034210769,6,38.641,
-0.6294077,6,38.652,
-1.1697083,6,38.694,
-1.3734039,6,38.705,
-1.3557074,6,38.749,
-1.3202613,6,38.765,
-1.3468326,6,38.807,
-1.4398321,6,38.829,
-1.5682777,6,38.87,
-1.2671187,6,38.896,
-0.11567835,6,38.938,
1.2837253,6,38.964,
1.8151511,6.2,39.007,
1.4962956,7,39.031,
0.68852836,7,39.066,
-0.2467811,7,39.098,
-0.92700617,7,39.129,
-1.2990042,7,39.166,
-1.3734039,7,39.197,
-1.3734039,7,39.228,
-1.4176716,7,39.266,
-1.5328316,7,39.296,
-1.6258311,7,39.329,
-1.171462,7,39.364,
0.088017172,7,39.398,
1.3793819,7,39.429,
1.6450949,7,39.464,
0.79656723,7,39.505,
-0.3725696,7,39.547,
-1.2139761,7,39.588,
-1.5151351,7,39.629,
-1.5328316,7,39.64,
-1.479689,7,39.682,
-1.4973855,7,39.696,
-1.6036866,7,39.737,
-1.7586876,7,39.764,
-1.6816308,7,39.797,
-0.81009248,7,39.829,
0.3271588,7,39.864,
1.4785991,7,39.897,
1.5069241,6.6667,39.93,
0.68852836,6,39.966,
-0.25740962,6,39.996,
-0.9482632,6,40.029,
-1.2990042,6,40.066,
-1.2804043,6,40.096,
-1.1820906,6,40.13,
-1.0758054,6,40.164,
-1.1608335,6,40.196,
-1.2990042,6,40.229,
-0.86323507,6,40.264,
0.29527325,6,40.296,
1.6132093,6,40.33,
2.1658922,6,40.366,
1.6344663,6,40.398,
0.77887075,6,40.431,
-0.10685668,6,40.467,
-0.72506435,6,40.497,
-0.93497755,6,40.53,
-0.96595968,6,40.564,
-1.0191023,6,40.605,
-1.1608335,6,40.628,
-1.3202613,6,40.669,
-1.3866895,6,40.696,
-0.70380732,6,40.728,
0.85858463,6,40.769,
1.9745789,6,40.798,
2.120721,6,40.829,
1.5069241,6,40.866,
0.47771173,6,40.897,
-0.27069526,6,40.928,
-0.77113897,6,40.969,
-0.89512062,6,40.999,
-0.93497755,6,41.029,
-0.95713801,6,41.066,
-1.0412627,6,41.098,
-1.1927191,6,41.128,
-1.1076909,6,41.164,
-0.26628443,6,41.199,
1.2730968,6,41.229,
2.2402918,6,41.267,
2.080864,5,41.298,
1.3900105,5,41.328,
0.38030138,5,41.366,
-0.46997995,5,41.396,
-0.90399543,5,41.429,
-1.0545484,5,41.467,
-1.0545484,5,41.496,
-1.0864339,5,41.531,
-1.2777472,5,41.567,
-1.479689,5,41.599,
-1.4478035,5,41.629,
-0.64003622,5,41.667,
1.0180124,5,41.708,
2.0144358,5,41.729,
1.75138,5,41.765,
0.85858463,5,41.796,
-0.29285572,5,41.837,
-1.0102806,5,41.878,
-1.1962796,5,41.919,
-1.1608335,5,41.961,
-1.17853,5,42.002,
-1.3645291,5,42.044,
-1.3468326,5,42.085,
-0.12455316,5,42.126,
1.6468486,5,42.167,
2.346577,4.8,42.209,
1.5228669,4,42.25,
0.30946232,4,42.292,
-0.38139126,4,42.333,
-0.54081901,4,42.375,
-0.47885476,4,42.416,
-0.62053289,4,42.459,
-0.87742414,4,42.5,
-0.77113897,4,42.542,
0.54860394,4,42.583,
2.3554518,4,42.624,
2.9205169,4,42.666,
1.9669795,4,42.707,
0.67789984,4,42.748,
-0.18657056,4,42.789,
-0.50542605,4,42.831,
-0.52312253,4,42.872,
-0.56866573,4,42.917,
-0.68255028,4,42.929,
-1.0191023,4,42.971,
-1.0634232,4,43.012,
0.29171269,4,43.053,
2.0454179,4,43.095,
2.231417,3.75,43.136,
1.0534585,3,43.178,
-0.16882093,3,43.22,
-0.85085284,3,43.262,
-1.0014058,3,43.274,
-1.0191023,3,43.315,
-1.0368519,3,43.356,
-1.2316726,3,43.398,
-1.6125455,3,43.44,
-1.7985445,3,43.45,
-1.2316726,3,43.492,
0.3626049,3,43.532,
2.0454179,3,43.574,
1.9480076,3,43.614,
0.69915688,3,43.656,
0.06144588,3,43.669,
-0.36369478,3,43.68,
-0.99253097,3,43.722,
-1.2139761,3,43.733,
-1.2139761,3,43.776,
-1.1253874,3,43.789,
-0.9837093,3,43.831,
-0.9482632,3,43.844,
-1.0332913,3,43.885,
-1.1608335,3,43.897,
-1.1342622,3,43.938,
-0.35040914,3,43.964,
1.0180124,3,43.996,
2.4847477,3,44.03,
2.8673743,2.75,44.064,
2.0365963,2,44.106,
0.99144108,2,44.13,
0.072074397,2,44.164,
-0.52312253,2,44.206,
-0.68255028,2,44.231,
-0.69774906,2,44.264,
-0.71443583,2,44.296,
-0.89512062,2,44.331,
-1.0899945,2,44.364,
-1.3202613,2,44.398,
-0.78883545,2,44.43,
0.65664281,2,44.465,
2.346577,2,44.496,
3.1171444,2,44.528,
2.7097002,2,44.564,
1.4785991,2,44.604,
0.53972913,2,44.628,
-0.035964475,2,44.669,
-0.45935143,2,44.696,
-0.57626512,2,44.728,
-0.64710418,2,44.769,
-0.76226416,2,44.796,
-0.90399543,2,44.837,
-1.0864339,2,44.865,
-0.73569287,2,44.896,
0.30590176,2,44.928,
2.1340066,2,44.969,
3.4094286,2,44.996,
2.6441754,1.5,45.028,
1.141994,1,45.066,
0.56630042,1,45.096,
0.24213066,1,45.129,
0.025999777,1,45.172,
-0.044839286,1,45.213,
-0.044839286,1,45.228,
-0.089107058,1,45.269,
-0.20426704,1,45.295,
-0.34243775,1,45.328,
-0.3743233,1,45.365,
0.02956033,1,45.395,
0.78418501,1,45.429,
1.4856671,1,45.464,
1.6557234,1,45.496,
1.3687534,1,45.53,
0.82669908,1,45.567,
0.23857011,1,45.596,
-0.14049594,1,45.628,
-0.32118072,1,45.667,
-0.38495182,1,45.697,
-0.4566943,1,45.728,
-0.5018655,1,45.767,
-0.67192177,1,45.797,
-0.79946397,1,45.828,
-0.6294077,1,45.864,
0.021588943,1,45.898,
0.78774556,1,45.928,
1.4608495,1,45.964,
1.2837253,1,45.996,
0.84795611,1,46.029,
0.18542753,1,46.064,
-0.2467811,1,46.105,
-0.43012301,1,46.128,
-0.46997995,1,46.164,
-0.52312253,1,46.196,
-0.53375105,1,46.228,
-0.64710418,1,46.265,
-0.8021211,1,46.296,
-0.7569499,1,46.328,
-0.12455316,1,46.369,
0.84795611,1,46.398,
1.3634392,1,46.429,
1.3279931,1,46.465,
0.84529898,1,46.496,
0.29171269,1,46.538,
-0.17769574,1,46.566,
-0.38495182,1,46.596,
-0.49655124,1,46.637,
-0.52312253,1,46.664,
-0.57626512,1,46.696,
-0.64003622,1,46.728,
-0.75338935,1,46.77,
-0.68255028,1,46.796,
-0.071410578,1,46.837,
0.87984166,1,46.865,
1.4165817,1,46.896,
1.421896,127,46.928,
0.94361276,127,46.964,
0.42281545,127,46.996,
-0.087353352,127,47.029,
-0.42746588,127,47.064,
-0.5656366,127,47.097,
-0.57626512,127,47.128,
-0.62180831,127,47.164,
-0.68255028,127,47.196,
-0.83134952,127,47.229,
-0.83134952,127,47.264,
-0.39558033,127,47.296,
0.60174652,127,47.337,
1.3235822,127,47.364,
1.3900105,127,47.405,
1.0047267,127,47.428,
0.53972913,127,47.464,
0.02956033,127,47.496,
-0.29992368,127,47.53,
-0.46997995,127,47.564,
-0.52312253,127,47.596,
-0.57626512,127,47.629,
-0.68255028,127,47.664,
-0.78883545,127,47.696,
-0.86323507,127,47.729,
-0.5018655,127,47.764,
0.24213066,127,47.796,
1.092412,127,47.828,
1.4112675,127,47.864,
1.071155,127,47.896,
0.48658654,127,47.929,
-0.087353352,127,47.965,
-0.5018655,127,47.997,
-0.68255028,127,48.028,
-0.73569287,127,48.066,
-0.73569287,127,48.096,
-0.73569287,127,48.128,
-0.83310322,127,48.165,
-0.89512062,127,48.196,
-0.71443583,127,48.229,
-0.034210769,127,48.264,
0.9028524,127,48.296,
1.3457427,127,48.337,
0.89403073,127,48.378,
0.16773105,127,48.419,
-0.38495182,127,48.461,
-0.57626512,127,48.473,
-0.6648538,127,48.515,
-0.68255028,127,48.557,
-0.68255028,127,48.599,
-0.75338935,127,48.641,
-0.6648538,127,48.683,
-0.36369478,127,48.694,
0.45114044,127,48.735,
1.3988853,127,48.777,
1.5317417,127,48.818,
1.0091376,127,48.859,
0.48658654,127,48.87,
0.15885624,127,48.911,
-0.23971314,127,48.952,
-0.3105522,127,48.994,
-0.3105522,127,49.006,
-0.34243775,127,49.047,
-0.36369478,127,49.059,
-0.49655124,127,49.1,
-0.57626512,127,49.112,
-0.22196352,127,49.154,
0.22087363,127,49.165,
1.1774401,127,49.206,
1.8682937,127,49.228,
1.9037398,127,49.265,
1.4325245,127,49.297,
0.88515592,127,49.328,
0.30946232,127,49.37,
0.034874589,127,49.397,
-0.12455316,127,49.429,
-0.19539222,127,49.465,
-0.28929517,127,49.498,
-0.34243775,127,49.528,
-0.49655124,127,49.565,
-0.3105522,127,49.597,
0.31653028,127,49.628,
1.3457427,127,49.666,
1.894865,127,49.696,
1.8257796,127,49.73,
1.3368679,127,49.766,
0.72041391,127,49.798,
0.1996166,127,49.828,
-0.055467803,127,49.867,
-0.18301,127,49.896,
-0.25740962,127,49.928,
-0.3105522,127,49.967,
-0.44872292,127,49.996,
-0.52312253,127,50.028,
-0.12455316,127,50.066,
0.63272865,127,50.096,
1.5848843,127,50.137,
1.7885798,1,50.178,
1.2394575,1,50.219,
0.53972913,1,50.26,
0.052571069,1,50.301,
-0.15999926,1,50.342,
-0.24853481,1,50.383,
-0.38139126,1,50.425,
-0.54969383,1,50.466,
-0.50542605,1,50.507,
0.28289102,1,50.548,
1.3634392,1,50.589,
1.730123,1.25,50.63,
1.2482792,2,50.671,
0.46001525,2,50.713,
-0.22196352,2,50.754,
-0.50542605,2,50.796,
-0.57626512,2,50.807,
-0.57626512,2,50.849,
-0.57626512,2,50.861,
-0.67367547,2,50.902,
-0.75338935,2,50.917,
-0.78883545,2,50.929,
-0.85085284,2,50.969,
